"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"ENKUR",9.00198621393208,3.5190701138251,0.946303499273269,3.71875420150896,0.000200207750439062,0.000659275810891424,"Up"
"INHBA",1747.91113497677,3.51896945434393,0.136957667857483,25.6938476639784,1.36941358774024e-145,4.29071512378712e-143,"Up"
"IRF1",2816.03329888373,3.51700708027598,0.117976024558623,29.8112018389665,2.79663786868559e-195,1.52392445253202e-192,"Up"
"EDN2",90.5108650162605,3.50384436207597,0.292922402006516,11.9616811076062,5.64082342041219e-33,2.52487285457236e-31,"Up"
"ANKRD1",336.672534782993,3.50178636509961,0.195589050732802,17.9037954935599,1.10152465459593e-71,1.09566734095641e-69,"Up"
"APOL4",133.192504196657,3.49391208096679,0.248065857449859,14.0846149360679,4.72225717431744e-45,2.94448005799604e-43,"Up"
"SAMD9L",1772.93717263094,3.49182157883046,0.145016355167658,24.0788121780709,4.16806923681126e-128,1.11145556904161e-125,"Up"
"RASGRP3",393.088123799401,3.47382738697385,0.177741591713564,19.5442572190533,4.61662491272002e-85,6.09054316117053e-83,"Up"
"RTP4",590.449834110585,3.46265799794857,0.155359938395164,22.2879722643888,4.83395434128238e-110,9.04238056108836e-108,"Up"
"CCL22",169.087199740838,3.45951821040153,0.226132980242675,15.2986008793983,7.81179543289676e-53,5.6921646604939e-51,"Up"
"ZBTB20",47.7184956427011,3.44687532436706,0.407816308297347,8.4520291470391,2.86283102883562e-17,5.45286645659526e-16,"Up"
"LMO2",31.2567873751299,3.44072235467711,0.474465867050677,7.25178056762007,4.11327905349164e-13,5.19732994652957e-12,"Up"
"OASL",4296.44155001623,3.4397689643381,0.125504004304506,27.4076431536983,2.22364693228651e-165,8.98998935559575e-163,"Up"
"PPP4R4",30.8107019549195,3.43152502491169,0.492163885397761,6.97232187635705,3.11752257537169e-12,3.60109773614132e-11,"Up"
"ZEB2",30.5361380958256,3.42574367039029,0.467737144642481,7.32407872590233,2.40545450853217e-13,3.10160096249318e-12,"Up"
"EGOT",167.524220557387,3.41936037347775,0.224157489988814,15.2542766857729,1.54194204588347e-52,1.11064135983089e-50,"Up"
"TXNIP",11447.7965248383,3.4064911274393,0.107678757983509,31.6356836875941,1.19341674543261e-219,9.34818254406681e-217,"Up"
"HERC5",1740.08837408886,3.39117763333631,0.142387480371906,23.8165435927287,2.25091143031772e-125,5.75728019513713e-123,"Up"
"SLC16A6",7.8210924406678,3.38326340009956,0.915723824734767,3.69463293267432,0.000220204667621871,0.000720204879776856,"Up"
"CXCL2",4165.78637347646,3.37625339251595,0.125980119646459,26.7998903477057,3.24075630338602e-158,1.09774050676586e-155,"Up"
"USP30-AS1",12.9876135392314,3.36109328665463,0.725906374769,4.63020219063954,3.65308842893237e-06,1.71091768609153e-05,"Up"
"RNF152",7.56515362260673,3.33278661630473,0.928049054968491,3.5911750553077,0.000329190426376328,0.00102937714914534,"Up"
"DNAH17",38.9213064968734,3.32766757312407,0.430952851700025,7.7216511272569,1.14832341890004e-14,1.69716243031536e-13,"Up"
"TRANK1",542.68340348224,3.32286662955924,0.153037722381722,21.7127292398603,1.55541764380219e-104,2.63433099050985e-102,"Up"
"FFAR2",12.6879454361717,3.26224015426088,0.72827450687554,4.47941006236319,7.48496191683641e-06,3.30313477829967e-05,"Up"
"PTGS2",3672.75889574096,3.25799650299062,0.170428343484656,19.1165180414016,1.83987832225041e-81,2.32921161745095e-79,"Up"
"FAP",14.0096558797829,3.2328274059941,0.68844897844694,4.69581262693857,2.6554888178724e-06,1.27710058919397e-05,"Up"
"ROCK1P1",54.7604363639739,3.22283030634018,0.376658333748088,8.55637594493164,1.16471046496805e-17,2.30241581347705e-16,"Up"
"TNFAIP2",3778.07607398813,3.21936296337553,0.120052753504712,26.8162359412204,2.08966754680177e-158,7.2749453789074e-156,"Up"
"IRF7",2131.28282095737,3.2160110806611,0.168473551977749,19.0891154303309,3.10990824211953e-81,3.82122352926315e-79,"Up"
"TAGAP",16.1030685530242,3.20684665790464,0.625500426907038,5.1268496710095,2.94630582800606e-07,1.67237549557971e-06,"Up"
"APOL6",1652.33337818102,3.20178246760798,0.136641447406864,23.4320005267094,2.01730980879726e-121,4.77036676106717e-119,"Up"
"HELZ2",5198.17200932788,3.18671833463568,0.142824352706594,22.3121496736778,2.81630929446218e-110,5.34800066477189e-108,"Up"
"IL10RA",18.8294160920253,3.18018320768281,0.576452043451825,5.51682181338053,3.45185101939719e-08,2.29506890324164e-07,"Up"
"IKZF3",1049.33061458876,3.16904046314999,0.134249549642105,23.6055947420183,3.37654549932069e-123,8.29769504764436e-121,"Up"
"IFI16",2589.65969769698,3.15614807987663,0.137819456379291,22.9005988181424,4.58277844081375e-116,1.00764845962664e-113,"Up"
"HLA-J",32.1787146799111,3.15239401766715,0.458205725576053,6.87986605515237,5.99088636915882e-12,6.65046756994398e-11,"Up"
"LRP2",22.0319484852114,3.15123662122957,0.528105164774699,5.96706268262678,2.41562628181248e-09,1.92589339630762e-08,"Up"
"FOSB",268.380576174673,3.14919027763611,0.19596188025507,16.0704228472243,4.11271338132694e-58,3.32546043923681e-56,"Up"
"ULBP1",151.761229286468,3.14348919186629,0.23545084698562,13.3509360111084,1.16969858819183e-40,6.42975105517904e-39,"Up"
"DUOX1",27.2044687523271,3.13668021672945,0.471148853179635,6.6575142771992,2.78497360059319e-11,2.8469881024661e-10,"Up"
"NPR1",19.1826488563514,3.13522537428359,0.568406838513405,5.51581219973245,3.47172838572259e-08,2.3046171535096e-07,"Up"
"HIST1H1D",14.5044585994589,3.13154781324024,0.65318841576316,4.79424885326765,1.63285480838004e-06,8.14062689080857e-06,"Up"
"CX3CL1",1764.6216840738,3.11946827172918,0.130930693258361,23.8253399115031,1.82472746033129e-125,4.76443942923586e-123,"Up"
"CD69",257.848351861007,3.11759732107249,0.191727191682054,16.2605903404796,1.87918594068074e-59,1.58066022782226e-57,"Up"
