"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"EMP3",886.304505435071,-1.16527981400576,0.108964023742469,-10.6941701855637,1.08385463743303e-26,9.24940175803761e-25,"Down"
"CMTM7",36.4430151989532,-1.16238838006809,0.367629564961284,-3.16184684490896,0.00156771994391941,0.00748480402254454,"Down"
"ITGA6",419.783819281568,-1.16092379557985,0.139534450316623,-8.31997971071339,8.7978371323175e-17,3.48405850880469e-15,"Down"
"ANXA1",5638.20705629396,-1.16052378279141,0.0969277730503782,-11.9730779555642,4.91700781300031e-33,5.72925968057094e-31,"Down"
"MBOAT7",476.144158316434,-1.15981685275673,0.137440678972645,-8.43867231613114,3.20962517578682e-17,1.34118061655809e-15,"Down"
"ADPRHL1",37.622429709065,-1.15083897284611,0.372428847199309,-3.09009084956899,0.00200095280245316,0.00918487424827241,"Down"
"AP2M1",986.760159500618,-1.14841950752392,0.108968064881718,-10.5390465433199,5.7074591156145e-26,4.70496527639568e-24,"Down"
"MAPRE2",110.564148012358,-1.14346240955903,0.222572031917565,-5.1374936900542,2.78426813600602e-07,3.29489856173057e-06,"Down"
"HMGA1",1267.38329346907,-1.1380009357843,0.106411378514638,-10.6943538526545,1.08170957060106e-26,9.24940175803761e-25,"Down"
"CHCHD6",27.6492118368351,-1.13577223178574,0.438748650045411,-2.58866262418855,0.00963494403322573,0.0341592310692304,"Down"
"CAPG",37.2742290630991,-1.13557649777353,0.355692291970909,-3.19258112533517,0.00141007329372125,0.00681038986580872,"Down"
"CAPZB",545.834446571988,-1.13302447473751,0.118475161499955,-9.56339253218013,1.13958559759243e-21,6.97449407657833e-20,"Down"
"GPC1",866.527555270216,-1.12842652031037,0.1226510902098,-9.20029751370448,3.56960046991936e-20,1.93109011136084e-18,"Down"
"PMF1",33.0635198061663,-1.12424197470855,0.400853359923515,-2.80462155767651,0.0050375688320475,0.01994291378855,"Down"
"MAP4K2",55.4403314628395,-1.1235813628589,0.314129667819986,-3.57680753510607,0.000347816066228741,0.00201788000262221,"Down"
"THBS1",256.093665592507,-1.11305651613112,0.154573960919819,-7.20080218885306,5.98593357232011e-13,1.54994750062767e-11,"Down"
"AHNAK",1206.17346573298,-1.11197304230395,0.107881410220138,-10.3073647260906,6.52664389309144e-25,5.03757138194153e-23,"Down"
"BMP1",516.268442949913,-1.11153497552576,0.129028691144197,-8.61463420010637,7.01652541396202e-18,3.14912055431081e-16,"Down"
"TMBIM6",2413.36588764115,-1.1108471448794,0.088369626288197,-12.5704633089273,3.06919985598736e-36,4.48103178974154e-34,"Down"
"DRAP1",287.266349012916,-1.11064017245234,0.152259550684415,-7.29438756032024,3.00020660312746e-13,8.079223025933e-12,"Down"
"TK1",65.7646778872783,-1.11022184533826,0.277850774973227,-3.99574860082806,6.44901422981602e-05,0.000456212226718684,"Down"
"TPCN1",542.902250597183,-1.10910429791954,0.117866885606562,-9.40980405320726,4.97062681488469e-21,2.86828836870346e-19,"Down"
"MVD",136.762926698034,-1.10910272925342,0.21616980114395,-5.13070152900246,2.88664319024942e-07,3.39945016321112e-06,"Down"
"APLP2",722.760942381684,-1.09877868177462,0.112696975514554,-9.74985066598104,1.84739824012314e-22,1.21667238444631e-20,"Down"
"COPS6",358.585040244225,-1.09841293231303,0.138526152697822,-7.92928202307821,2.20416474560655e-15,7.6533147241433e-14,"Down"
"LHPP",32.0226166828979,-1.09771883896925,0.388659639067974,-2.82437055106014,0.00473735802961443,0.0189964608215975,"Down"
"NSDHL",238.091222588111,-1.09702342082363,0.167939217378313,-6.53226469641327,6.47825290168853e-11,1.31276703449267e-09,"Down"
"PPL",38.8122506180774,-1.09684102115517,0.351102144079089,-3.12399408449097,0.00178414043629596,0.00835079714447062,"Down"
"LGALS1",370.244441610131,-1.09280706636241,0.150399412669022,-7.26603280537605,3.70198718712774e-13,9.85949027112394e-12,"Down"
"BCAP31",522.858695376504,-1.09210445047953,0.120452190567034,-9.06670476757955,1.22670738150695e-19,6.35266668765012e-18,"Down"
"MIPEP",80.5333444895019,-1.09003796212103,0.247202848452074,-4.40948787178865,1.03615360861278e-05,8.98148027837605e-05,"Down"
"OSBPL10",24.3450098577579,-1.08995797719317,0.441374569559068,-2.46946256618736,0.0135316175427723,0.0452972766252252,"Down"
"ACAA2",201.950639472016,-1.08913026712596,0.168700460457857,-6.45600055963117,1.07506211009105e-10,2.12522066069875e-09,"Down"
"PHB",1310.18033419486,-1.08878100275147,0.114422338731006,-9.51545838711681,1.80913517950256e-21,1.07466176986334e-19,"Down"
